Mod:Item:MetaData, Localized Name
aoa3:apoco_assault_rifle, 末世突击步枪
aoa3:apoco_rifle, 末世步枪
aoa3:aqua_magnum, 水之马格南
aoa3:artifact, 伪影
aoa3:baronator, 爵士爆破
aoa3:bayonette_rifle, 刺刀步枪
aoa3:big_top, 超越
aoa3:blood_iron, 血之铁器
aoa3:chain_wrecker, 锁链肇事者
aoa3:chilli_chugger, 辣椒枪
aoa3:clownershot, 小丑步枪
aoa3:construct, 概念
aoa3:coral_clogger, 珊瑚枪
aoa3:core_rifle, 原始步枪
aoa3:crystal_carver, 水晶雕刻机
aoa3:cyclone, 旋风
aoa3:darkener, 暗黑步枪
aoa3:dart_gun, 投掷枪
aoa3:destruction_rifle, 毁灭电磁枪
aoa3:discharge_rifle, 雷暴步枪
aoa3:draco, 天龙座
aoa3:dragilator, 爆炎
aoa3:dustometer, 机械爆破枪
aoa3:echo_gull, 回音海鸥
aoa3:electinator, 疾雷
aoa3:flame_wrecker, 火焰肇事者
aoa3:flaming_fury, 熊熊怒火
aoa3:floro_rifle, 花之步枪
aoa3:flowers_fury, 花之愤怒
aoa3:frosticator, 阻碍
aoa3:gardener, 园丁
aoa3:gauge_rifle, 量规步枪
aoa3:germinator, 催生者
aoa3:golden_fury, 黄金怒火
aoa3:happy_haunter, 快乐的幽魂
aoa3:haunter_rifle, 幽魂枪
aoa3:heat_wave, 高温枪
aoa3:hiver, 招蜂器
aoa3:hot_shot, 炎热枪
aoa3:hunters_rifle, 猎人步枪
aoa3:iominator, 绿炎
aoa3:ion_revolver, 离子枪
aoa3:iro_rifle, 黄金步枪
aoa3:krilinator, 暴风
aoa3:light_iron, 闪耀铁器
aoa3:lunar_assault_rifle, 月球突击步枪
aoa3:mechanical_assault_rifle, 机械突击步枪
aoa3:megagun, 巨型枪
aoa3:miasma, 瘴气
aoa3:minigun, MiNi枪
aoa3:mint_magnum, 薄荷枪
aoa3:mk, M-K
aoa3:mk_fung, MK-锋
aoa3:nethenette_rifle, 下界步枪
aoa3:nethengeic_slugger, 纳德吉克巨炮
aoa3:overshot, 过冲
aoa3:precasian_slugger, 谨慎电击者
aoa3:predator, 掠夺者
aoa3:predigun, 预测枪
aoa3:pulsator, 震动器
aoa3:purity_rifle, 纯净电磁枪
aoa3:rocker_rifle, 摇臂式步枪
aoa3:roulette, 左轮
aoa3:shoe_flinger, 旧靴子
aoa3:skullette, 颅骨左轮
aoa3:skullifact, 颅骨步枪
aoa3:spectacle, 奇幻
aoa3:spine_gun, 脊柱枪
aoa3:squad_gun, 小队机枪
aoa3:stampede, 牛仔手枪
aoa3:stormer, 暴风雨
aoa3:sublimus, 断离
aoa3:tiger_tommy, 虎皮汤姆逊
aoa3:tommy, 汤姆逊冲锋枪
aoa3:vile_vanquisher, 邪恶征服者
aoa3:wart_gun, 下界疣枪
aoa3:wrecker, 肇事者
aoa3:abyssro, 深渊
aoa3:amplifier, 破灭者
aoa3:blast_barrel, 爆破筒
aoa3:blue_barrel, 蓝管
aoa3:boulder, 巨砾
aoa3:brown_blaster, 棕色冲击者
aoa3:demolisher, 破坏者
aoa3:destruction_shotgun, 毁灭镭射枪
aoa3:discharge_shotgun, 爆炸霰弹
aoa3:gimmick, 暗机关
aoa3:ginger_blaster, 姜炮
aoa3:long_shot, 长杆猎枪
aoa3:mechyro, 双管猎枪
aoa3:purity_shotgun, 纯净镭射枪
aoa3:purple_punisher, 紫色惩罚者
aoa3:red_rocket, 红色火箭
aoa3:vivo, 威武
aoa3:baron_ssr, 爵士SSR
aoa3:bayonette_sr, 刺刀SR
aoa3:bolt_rifle, 螺栓狙击
aoa3:camo_rifle, 迷彩狙击
aoa3:clown_cracker, 玩具裂解
aoa3:clownimator, 小丑助推器
aoa3:crystaneer, 水晶狙击
aoa3:dark_beast, 暗黑野兽
aoa3:deadlock, 致命枷锁
aoa3:decimator, 灭绝
aoa3:discharge_sniper, 雷暴狙击
aoa3:dual_sight, 双重视野
aoa3:duster, 喷粉机
aoa3:floro500, 花-500
aoa3:head_hunter, 猎人之首
aoa3:hive_cracker, 蜂巢裂解
aoa3:ka500, 卡-500
aoa3:mark_maker, 马克制造者
aoa3:mineral, 矿物
aoa3:monster, 怪物
aoa3:moon_maker, 月亮制造者
aoa3:rosid_rifle, 蔷薇狙击
aoa3:sabbath, 安息
aoa3:sludge_sniper, 污泥狙击
aoa3:sweet_tooth, 糖果之牙
aoa3:terminator, 终结者
aoa3:viper1, 蝰蛇-1
aoa3:ancient_bomber, 远古爆裂者
aoa3:ancient_discharger, 远古雷暴
aoa3:aqua_cannon, 水之加农炮
aoa3:balloon_bomber, 气球轰炸机
aoa3:big_blast, 巨炮
aoa3:blast_cannon, 爆破毁灭者
aoa3:blissful_blast, 极乐的冲击波
aoa3:bomb_launcher, 打击者
aoa3:boom_boom, 天启爆炸
aoa3:boom_cannon, 爆裂加农
aoa3:boulder_bomber, 巨石轰炸机
aoa3:bozo_blaster, 傻瓜冲击波
aoa3:bulb_cannon, 凋灵加农炮
aoa3:carrot_cannon, 胡萝卜炮
aoa3:clown_cannon, 玩具炮
aoa3:clowno_pulse, 小丑巨炮
aoa3:coral_cannon, 珊瑚加农炮
aoa3:discharge_cannon, 雷暴加农
aoa3:energy_cannon, 能量加农炮
aoa3:erebon_stickler, 埃瑞本之触
aoa3:floro_rpg, 花之RPG
aoa3:flower_cannon, 花之加农炮
aoa3:fungal_cannon, 真菌加农炮
aoa3:ghast_blaster, 爆破恐惧
aoa3:ghoul_cannon, 恐惧加农炮
aoa3:giga_cannon, 千兆加农
aoa3:golder_bomber, 黄金轰炸机
aoa3:hive_blaster, 蜂巢冲击波
aoa3:hive_howitzer, 蜂巢榴弹炮
aoa3:iro_cannon, 铁炮
aoa3:jack_funger, 杰克加农炮
aoa3:jack_rocker, 摇滚杰克
aoa3:luxon_stickler, 卢克森之触
aoa3:mecha_cannon, 机甲加农炮
aoa3:mini_cannon, MiNi加农
aoa3:missile_maker, 导弹制造者
aoa3:moon_cannon, 月亮炮
aoa3:pluton_stickler, 普洛顿之触
aoa3:predatorian_blaster, 爆破恐惧王
aoa3:pulse_cannon, 脉冲炮
aoa3:rpg, RPG
aoa3:selyan_stickler, 塞里安之触
aoa3:shadow_blaster, 暗影冲击者
aoa3:shyre_blaster, 塞尔瑞冲击波
aoa3:smile_blaster, 微笑的冲击波
aoa3:super_cannon, 超加农
aoa3:ultra_cannon, 极限加农
aoa3:vox_cannon, 未知加农炮
aoa3:water_balloon_bomber, 水球轰炸机
aoa3:wither_cannon, 凋灵加农
aoa3:grenade, 手榴弹
aoa3:slice_star, 螺旋镖
aoa3:vulkram, 治疗环刃
aoa3:chakram, 剧毒环刃
aoa3:runic_bomb, 符文炸弹
aoa3:goo_ball, 粘粘球
aoa3:hellfire, 燃烧瓶
aoa3:vulcane, 浊流之杖
aoa3:battle_vulcane, 浊流：战斗
aoa3:equality_vulcane, 浊流：生命
aoa3:fire_vulcane, 浊流：火焰
aoa3:impairment_vulcane, 浊流：仇恨
aoa3:poison_vulcane, 浊流：剧毒
aoa3:power_vulcane, 浊流：力量
aoa3:wither_vulcane, 浊流：凋灵
aoa3:alacrity_bow, 敏捷之弓
aoa3:ancient_bow, 远古之弓
aoa3:atlantic_bow, 冰冻弓
aoa3:baron_bow, 爵士弓
aoa3:boreic_bow, 命运弓
aoa3:daybreaker_bow, 破晓弓
aoa3:deep_bow, 深层弓
aoa3:explosive_bow, 爆裂弓
aoa3:haunted_bow, 鬼魅弓
aoa3:ice_bow, 冰之弓
aoa3:infernal_bow, 下界弓
aoa3:justice_bow, 正义之弓
aoa3:lunar_bow, 月球弓
aoa3:mecha_bow, 机甲弓
aoa3:nightmare_bow, 噩梦之弓
aoa3:poison_bow, 剧毒之弓
aoa3:predatious_bow, 自然弓
aoa3:primordial_bow, 原始弓
aoa3:rosidian_bow, 伊恩弓
aoa3:runic_bow, 符文之弓
aoa3:screamer_bow, 尖叫之弓
aoa3:shyregem_bow, 塞尔瑞宝石弓
aoa3:skeletal_bow, 骷髅之弓
aoa3:skydriver_bow, 酸性弓
aoa3:slingshot, Y型弹弓
aoa3:soulfire_bow, 魂焰之弓
aoa3:spectral_bow, 光谱弓
aoa3:speed_bow, 极速弓
aoa3:sunshine_bow, 日照弓
aoa3:toxin_bow, 毒素弓
aoa3:void_bow, 虚空之弓
aoa3:weaken_bow, 削弱之弓
aoa3:wither_bow, 凋灵之弓
aoa3:coral_archergun, 珊瑚弩
aoa3:lunar_archergun, 月球弩
aoa3:mecha_archergun, 机甲弩
aoa3:pyro_archergun, 火焰弩
aoa3:rosidian_archergun, 伊恩弩
aoa3:skeletal_archergun, 骷髅弩
aoa3:spectral_archergun, 光谱弩
aoa3:trolls_archergun, 巨怪弩
aoa3:viral_archergun, 病毒弩
aoa3:aquatic_staff, 水能法杖
aoa3:atlantic_staff, 冰冻法杖
aoa3:baron_staff, 爵士法杖
aoa3:candy_staff, 糖果法杖
aoa3:celestial_staff, 天朝法杖
aoa3:concussion_staff, 震荡法杖
aoa3:coral_staff, 珊瑚之杖
aoa3:crystal_staff, 晶体法杖
aoa3:crystik_staff, 结晶法杖
aoa3:cryston_staff, 水晶法杖
aoa3:destruction_staff, 毁灭法杖
aoa3:ember_staff, 余烬之杖
aoa3:everfight_staff, 战斗光环法杖
aoa3:evermight_staff, 力量光环法杖
aoa3:fire_staff, 火焰法杖
aoa3:firefly_staff, 萤火虫法杖
aoa3:firestorm_staff, 烈焰风暴
aoa3:fungal_staff, 真菌法杖
aoa3:ghoul_staff, 恐惧法杖
aoa3:haunters_staff, 幽魂法杖
aoa3:hive_staff, 蜂巢法杖
aoa3:joker_staff, 玩具法杖
aoa3:kaiyu_staff, 开宇之杖
aoa3:lightning_staff, 闪电之杖
aoa3:lightshine, 光芒法杖
aoa3:lunar_staff, 月球法杖
aoa3:lyonic_staff, 愤怒法杖
aoa3:mecha_staff, 机甲法杖
aoa3:meteor_staff, 流星法杖
aoa3:moonlight_staff, 月光法杖
aoa3:nature_staff, 自然法杖
aoa3:nightmare_staff, 噩梦之杖
aoa3:noxious_staff, 毒性法杖
aoa3:phantom_staff, 幻象之杖
aoa3:poison_staff, 剧毒法杖
aoa3:power_staff, 力量法杖
aoa3:primordial_staff, 原始法杖
aoa3:reef_staff, 暗礁法杖
aoa3:rejuvenation_staff, 回春之杖
aoa3:rosidian_staff, 伊恩法杖
aoa3:runic_staff, 符文之杖
aoa3:shadowlord_staff, 暗影领主魔杖
aoa3:show_staff, 狂欢法杖
aoa3:shyre_staff, 塞尔瑞法杖
aoa3:sky_staff, 天空法杖
aoa3:striker_staff, 杀戮法杖
aoa3:sun_staff, 太阳法杖
aoa3:surge_staff, 波涛之杖
aoa3:tangle_staff, 困惑之杖
aoa3:ultimatum_staff, 消失法杖
aoa3:underworld_staff, 冥界法杖
aoa3:water_staff, 水之法杖
aoa3:web_staff, 网之棍
aoa3:wind_staff, 风之法杖
aoa3:wither_staff, 凋灵法杖
aoa3:wizards_staff, 巫师法杖
aoa3:apoco_shower, 末世喷射器
aoa3:atomizer, 喷射器
aoa3:beamer, 光束
aoa3:bear_blaster, 熊之冲击者
aoa3:beat_sound_cannon, 节奏加农
aoa3:bee_blaster, 蜜蜂冲击者
aoa3:blast_chiller, 极光
aoa3:blood_drainer, 嗜血
aoa3:bone_blaster, 骨之冲击者
aoa3:bubble_horn, 泡沫号角
aoa3:camel_cannon, 骆驼加农
aoa3:colour_cannon, 色彩加农
aoa3:confetti_cannon, 彩花加农
aoa3:confetti_cluster, 烟花发射器
aoa3:dark_destroyer, 黑暗毁灭者
aoa3:darkly_guster, 暗黑狂风
aoa3:death_ray, 死亡射线
aoa3:deer_detonator, 小鹿枪
aoa3:doom_bringer, 末日使者
aoa3:dragon_destroyer, 巨龙毁灭者
aoa3:electro_sound_cannon, 电音加农
aoa3:eradicator, 根除者
aoa3:fish_fryer, 小鱼水枪
aoa3:flowercorne, 花角
aoa3:fragment, 破碎
aoa3:froster, 冻结
aoa3:gas_blaster, 气流冲击波
aoa3:ghoul_gasser, 恐惧气孔
aoa3:gold_bringer, 黄金使者
aoa3:gravity_blaster, 重力冲击者
aoa3:hell_horn, 下界号角
aoa3:hound_honcho, 猎犬町
aoa3:illusion_revolver, 幻觉左轮
aoa3:illusion_smg, 幻觉SMG
aoa3:ion_blaster, 离子炮
aoa3:iro_miner, 钢铁冲击者
aoa3:laser_blaster, 激光冲击波
aoa3:light_blaster, 闪耀冲击者
aoa3:light_spark, 闪耀火花
aoa3:luna_blaster, 卢娜冲击波
aoa3:mecha_blaster, 机械冲击波
aoa3:mind_blaster, 心灵冲击者
aoa3:moon_destroyer, 月亮毁灭者
aoa3:moon_shiner, 月光
aoa3:odious, 仇恨
aoa3:orbocron, 轨旋管
aoa3:paralyzer, 麻痹
aoa3:party_popper, 派对庆祝者
aoa3:penguin_blaster, 动物爆破者
aoa3:poison_plunger, 剧毒喷射器
aoa3:power_ray, 强力镭射
aoa3:proton, 粒子冲击波
aoa3:reefer, 冰冻枪
aoa3:revolution, 怒火
aoa3:seaocron, 海之巨炮
aoa3:skullo_blaster, 颅骨冲击波
aoa3:soul_drainer, 噬魂者
aoa3:soul_spark, 灵魂火花
aoa3:soul_storm, 灵魂风暴
aoa3:spirit_shower, 精神涤荡者
aoa3:step_sound_cannon, 步调加农
aoa3:swarmotron, 杀人蜂
aoa3:synth_sound_cannon, 合成加农
aoa3:toxic_terrorizer, 剧毒恐慌
aoa3:vibe_sound_cannon, 震音加农
aoa3:vortex_blaster, 漩涡枪
aoa3:whimsy_winder, 奇妙的络筒机
aoa3:withers_wrath, 凋灵之怒
aoa3:amethyst_axe, 紫晶斧
aoa3:amethyst_pickaxe, 紫晶镐
aoa3:amethyst_shovel, 紫晶锹
aoa3:emberstone_axe, 余烬斧
aoa3:emberstone_pickaxe, 余烬镐
aoa3:emberstone_shovel, 余烬锹
aoa3:energistic_axe, 精炼斧
aoa3:energistic_pickaxe, 精炼镐
aoa3:energistic_shovel, 精炼锹
aoa3:goofy_axe, 愚弄斧
aoa3:goofy_pickaxe, 愚弄镐
aoa3:goofy_shovel, 愚弄锹
aoa3:jade_axe, 翡翠斧
aoa3:jade_pickaxe, 翡翠镐
aoa3:jade_shovel, 翡翠锹
aoa3:limonite_axe, 褐铁斧
aoa3:limonite_pickaxe, 褐铁镐
aoa3:limonite_shovel, 褐铁锹
aoa3:occult_axe, 神秘斧
aoa3:occult_pickaxe, 神秘镐
aoa3:occult_shovel, 神秘锹
aoa3:ornamyte_axe, 奥姆斧
aoa3:ornamyte_pickaxe, 奥姆镐
aoa3:ornamyte_shovel, 奥姆锹
aoa3:rosite_axe, 硫铜锑斧
aoa3:rosite_pickaxe, 硫铜锑镐
aoa3:rosite_shovel, 硫铜锑锹
aoa3:sapphire_axe, 蓝宝石斧
aoa3:sapphire_pickaxe, 蓝宝石镐
aoa3:sapphire_shovel, 蓝宝石锹
aoa3:skeletal_axe, 骷髅斧
aoa3:skeletal_pickaxe, 骷髅镐
aoa3:skeletal_shovel, 骷髅锹
aoa3:soulstone_axe, 灵魂斧
aoa3:soulstone_pickaxe, 灵魂镐
aoa3:soulstone_shovel, 灵魂锹
aoa3:pickmax, 萃取镐
aoa3:gemcracker, 裂解镐
aoa3:chainsaw, 电锯
appliedenergistics2:quartz_ore, 赛特斯石英矿石
appliedenergistics2:charged_quartz_ore, 充能赛特斯石英矿石
appliedenergistics2:matrix_frame, 矩阵框架
appliedenergistics2:quartz_block, 赛特斯石英块
appliedenergistics2:quartz_pillar, 赛特斯竖纹石英块
appliedenergistics2:chiseled_quartz_block, 錾制赛特斯石英块
appliedenergistics2:quartz_glass, 石英玻璃
appliedenergistics2:quartz_vibrant_glass, 聚能石英玻璃
appliedenergistics2:quartz_fixture, 充能石英火把
appliedenergistics2:fluix_block, 福鲁伊克斯块
appliedenergistics2:sky_stone_block, 陨石
appliedenergistics2:smooth_sky_stone_block, 陨石块
appliedenergistics2:sky_stone_brick, 陨石石砖
appliedenergistics2:sky_stone_small_brick, 陨石砖块
appliedenergistics2:sky_stone_chest, 陨石箱子
appliedenergistics2:smooth_sky_stone_chest, 陨石块箱子
appliedenergistics2:sky_compass, 陨石罗盘
appliedenergistics2:grindstone, 石英磨具
appliedenergistics2:crank, 木质曲柄
appliedenergistics2:inscriber, 压印器
appliedenergistics2:wireless_access_point, ME无线访问点
appliedenergistics2:charger, 充能器
appliedenergistics2:tiny_tnt, 迷你TNT
appliedenergistics2:security_station, ME安全终端
appliedenergistics2:quantum_ring, ME量子环
appliedenergistics2:quantum_link, ME量子链接仓
appliedenergistics2:spatial_pylon, 空间塔
appliedenergistics2:spatial_io_port, 空间IO端口
appliedenergistics2:controller, ME控制器
appliedenergistics2:drive, ME驱动器
appliedenergistics2:chest, ME箱子
appliedenergistics2:interface, ME接口
appliedenergistics2:fluid_interface, ME流体接口
appliedenergistics2:cell_workbench, 元件工作台
appliedenergistics2:io_port, ME-IO端口
appliedenergistics2:condenser, 物质聚合器
appliedenergistics2:energy_acceptor, 能源接收器
appliedenergistics2:vibration_chamber, 谐振仓
appliedenergistics2:quartz_growth_accelerator, 晶体催生器
appliedenergistics2:energy_cell, 能源元件
appliedenergistics2:dense_energy_cell, 致密能源元件
appliedenergistics2:creative_energy_cell, 创造能源元件
appliedenergistics2:crafting_unit, 合成单元
appliedenergistics2:crafting_accelerator, 并行处理单元
appliedenergistics2:crafting_storage_1k, 1k合成存储器
appliedenergistics2:crafting_storage_4k, 4k合成存储器
appliedenergistics2:crafting_storage_16k, 16k合成存储器
appliedenergistics2:crafting_storage_64k, 64k合成存储器
appliedenergistics2:crafting_monitor, 合成监控器
appliedenergistics2:molecular_assembler, 分子装配室
appliedenergistics2:light_detector, 光亮探测器
appliedenergistics2:paint, tile.appliedenergistics2.paint.name
appliedenergistics2:sky_stone_stairs, 陨石楼梯
appliedenergistics2:smooth_sky_stone_stairs, 陨石块楼梯
appliedenergistics2:sky_stone_brick_stairs, 陨石石砖楼梯
appliedenergistics2:sky_stone_small_brick_stairs, 陨石砖块楼梯
appliedenergistics2:fluix_stairs, 錾制赛特斯石英楼梯
appliedenergistics2:quartz_stairs, 福鲁伊克斯楼梯
appliedenergistics2:chiseled_quartz_stairs, 竖纹赛特斯石英楼梯
appliedenergistics2:quartz_pillar_stairs, 赛特斯石英楼梯
appliedenergistics2:cable_bus, AE2线缆和(或)总线
appliedenergistics2:sky_stone_slab:0, 陨石台阶
appliedenergistics2:smooth_sky_stone_slab:0, 陨石块台阶
appliedenergistics2:sky_stone_brick_slab:0, 陨石石砖台阶
appliedenergistics2:sky_stone_small_brick_slab:0, 陨石砖块台阶
appliedenergistics2:fluix_slab:0, 福鲁伊克斯台阶
appliedenergistics2:quartz_slab:0, 赛特斯石英台阶
appliedenergistics2:chiseled_quartz_slab:0, 錾制赛特斯石英台阶
appliedenergistics2:quartz_pillar_slab:0, 竖纹赛特斯石英台阶
appliedenergistics2:certus_quartz_axe, 赛特斯石英斧
appliedenergistics2:certus_quartz_hoe, 赛特斯石英锄
appliedenergistics2:certus_quartz_spade, 赛特斯石英锹
appliedenergistics2:certus_quartz_pickaxe, 赛特斯石英镐
appliedenergistics2:certus_quartz_sword, 赛特斯石英剑
appliedenergistics2:certus_quartz_wrench, 赛特斯石英扳手
appliedenergistics2:certus_quartz_cutting_knife, 赛特斯石英切割刀
appliedenergistics2:nether_quartz_axe, 下界石英斧
appliedenergistics2:nether_quartz_hoe, 下界石英锄
appliedenergistics2:nether_quartz_spade, 下界石英锹
appliedenergistics2:nether_quartz_pickaxe, 下界石英镐
appliedenergistics2:nether_quartz_sword, 下界石英剑
appliedenergistics2:nether_quartz_wrench, 下界石英扳手
appliedenergistics2:nether_quartz_cutting_knife, 下界石英切割刀
appliedenergistics2:entropy_manipulator, 熵变机械臂
appliedenergistics2:wireless_terminal, 无线终端
appliedenergistics2:charged_staff, 充能手杖
appliedenergistics2:matter_cannon, 物质炮
appliedenergistics2:portable_cell, 便携元件
appliedenergistics2:color_applicator, 染色器
appliedenergistics2:biometric_card, 身份卡
appliedenergistics2:memory_card, 内存卡
appliedenergistics2:network_tool, 网络工具
appliedenergistics2:creative_storage_cell, 创造型ME存储元件
appliedenergistics2:view_cell, 显示元件
appliedenergistics2:storage_cell_1k, 1k-ME存储元件
appliedenergistics2:storage_cell_4k, 4k-ME存储元件
appliedenergistics2:storage_cell_16k, 16k-ME存储元件
appliedenergistics2:storage_cell_64k, 64k-ME存储元件
appliedenergistics2:fluid_storage_cell_1k, 1k-ME流体储存元件
appliedenergistics2:fluid_storage_cell_4k, 4k-ME流体储存元件
appliedenergistics2:fluid_storage_cell_16k, 16k-ME流体储存元件
appliedenergistics2:fluid_storage_cell_64k, 64k-ME流体储存元件
appliedenergistics2:spatial_storage_cell_2_cubed, 2³-空间存储元件
appliedenergistics2:spatial_storage_cell_16_cubed, 16³-空间存储元件
appliedenergistics2:spatial_storage_cell_128_cubed, 128³-空间存储元件
appliedenergistics2:facade:0, 线缆伪装板 - 石头
appliedenergistics2:facade:0, 线缆伪装板 - 花岗岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制花岗岩
appliedenergistics2:facade:0, 线缆伪装板 - 闪长岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制闪长岩
appliedenergistics2:facade:0, 线缆伪装板 - 安山岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制安山岩
appliedenergistics2:facade:0, 线缆伪装板 - 草方块
appliedenergistics2:facade:0, 线缆伪装板 - 泥土
appliedenergistics2:facade:0, 线缆伪装板 - 砂土
appliedenergistics2:facade:0, 线缆伪装板 - 灰化土
appliedenergistics2:facade:0, 线缆伪装板 - 圆石
appliedenergistics2:facade:0, 线缆伪装板 - 橡木木板
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木板
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木板
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木板
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木板
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木木板
appliedenergistics2:facade:0, 线缆伪装板 - 基岩
appliedenergistics2:facade:0, 线缆伪装板 - 沙子
appliedenergistics2:facade:0, 线缆伪装板 - 红沙
appliedenergistics2:facade:0, 线缆伪装板 - 沙砾
appliedenergistics2:facade:0, 线缆伪装板 - 金矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铁矿石
appliedenergistics2:facade:0, 线缆伪装板 - 煤矿石
appliedenergistics2:facade:0, 线缆伪装板 - 橡木
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木
appliedenergistics2:facade:0, 线缆伪装板 - 橡树树叶
appliedenergistics2:facade:0, 线缆伪装板 - 云杉树叶
appliedenergistics2:facade:0, 线缆伪装板 - 白桦树叶
appliedenergistics2:facade:0, 线缆伪装板 - 丛林树叶
appliedenergistics2:facade:0, 线缆伪装板 - 海绵
appliedenergistics2:facade:0, 线缆伪装板 - 湿海绵
appliedenergistics2:facade:0, 线缆伪装板 - 玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 青金石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 青金石块
appliedenergistics2:facade:0, 线缆伪装板 - 砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 錾制砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 平滑砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 白色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 橙色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 品红色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 黄色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 灰色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 青色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 紫色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 棕色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 绿色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 红色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 黑色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 金块
appliedenergistics2:facade:0, 线缆伪装板 - 铁块
appliedenergistics2:facade:0, 线缆伪装板 - 砖块
appliedenergistics2:facade:0, 线缆伪装板 - TNT
appliedenergistics2:facade:0, 线缆伪装板 - 书架
appliedenergistics2:facade:0, 线缆伪装板 - 苔石
appliedenergistics2:facade:0, 线缆伪装板 - 黑曜石
appliedenergistics2:facade:0, 线缆伪装板 - 钻石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 钻石块
appliedenergistics2:facade:0, 线缆伪装板 - 工作台
appliedenergistics2:facade:0, 线缆伪装板 - 红石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 冰
appliedenergistics2:facade:0, 线缆伪装板 - 雪
appliedenergistics2:facade:0, 线缆伪装板 - 粘土块
appliedenergistics2:facade:0, 线缆伪装板 - 南瓜
appliedenergistics2:facade:0, 线缆伪装板 - 地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂沙
appliedenergistics2:facade:0, 线缆伪装板 - 荧石
appliedenergistics2:facade:0, 线缆伪装板 - 南瓜灯
appliedenergistics2:facade:0, 线缆伪装板 - 白色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 橙色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 品红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黄色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 灰色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 青色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 紫色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 棕色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 绿色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黑色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 石头怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 圆石怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 西瓜
appliedenergistics2:facade:0, 线缆伪装板 - 菌丝
